customerID,gender,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,DeviceProtection,Contract,PaymentMethod, MonthlyCharges , TotalCharges ,Churn
 6631-HMANX , Male ,72,1,1, DSL ,0,1, Two year , Credit card (automatic) , $85.45 ," $6,227.50 ",0
 3296-SILRA , Female ,1,1,0, Fiber optic ,0,0, Month-to-month , Mailed check , $76.40 , $76.40 ,1
 9681-OXGVC , Female ,5,1,1, Fiber optic ,0,1, Month-to-month , Electronic check , $100.50 , $514.00 ,1
 1932-UEDCX , Male ,33,1,1, Fiber optic ,0,0, Month-to-month , Bank transfer (automatic) , $100.60 ," $3,270.25 ",0
 7153-OANIO , Male ,1,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $69.95 , $69.95 ,1
 5188-HGMLP , Male ,54,1,1, Fiber optic ,0,0, Month-to-month , Bank transfer (automatic) , $74.00 ," $3,919.15 ",0
 0665-XHDJU , Male ,72,1,1, Fiber optic ,0,0, Two year , Electronic check , $99.40 ," $7,285.70 ",0
 6521-YYTYI , Male ,1,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $93.30 , $93.30 ,1
 8878-HMWBV , Male ,3,1,0, DSL ,0,1, Month-to-month , Electronic check , $49.15 , $169.05 ,1
 8265-HKSOW , Female ,72,1,1, Fiber optic ,1,1, Two year , Credit card (automatic) , $107.45 ," $7,658.30 ",0
 3544-FBCAS , Female ,72,1,1, DSL ,1,1, Two year , Credit card (automatic) , $83.60 ," $5,959.30 ",0
 5331-RGMTT , Male ,54,1,1, Fiber optic ,0,1, Month-to-month , Credit card (automatic) , $99.05 ," $5,295.70 ",0
 4759-PXTAN , Female ,59,1,1, DSL ,0,0, One year , Electronic check , $80.10 ," $4,693.20 ",0
 7054-DMVAS , Male ,54,1,0, DSL ,1,0, Two year , Bank transfer (automatic) , $65.30 ," $3,512.90 ",0
 3428-MMGUB , Male ,60,1,1, Fiber optic ,0,1, Two year , Electronic check , $89.55 ," $5,231.20 ",0
 7823-JSOAG , Male ,3,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $74.50 , $217.45 ,0
 3705-RHRFR , Female ,69,1,1, Fiber optic ,1,0, Two year , Bank transfer (automatic) , $99.15 ," $6,875.35 ",0
 9933-QRGTX , Female ,60,1,0, Fiber optic ,1,0, Two year , Electronic check , $97.20 ," $5,611.75 ",0
 4476-OSWTN , Male ,69,1,1, Fiber optic ,1,1, One year , Mailed check , $110.55 ," $7,610.10 ",0
 1977-STDKI , Female ,1,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $73.00 , $73.00 ,1
 2661-GKBTK , Male ,60,1,0, DSL ,0,0, Two year , Bank transfer (automatic) , $76.95 ," $4,543.95 ",0
 0824-VWDPO , Female ,45,1,1, Fiber optic ,1,0, One year , Bank transfer (automatic) , $96.75 ," $4,442.75 ",0
 2578-JQPHZ , Male ,44,1,0, Fiber optic ,0,1, Two year , Bank transfer (automatic) , $100.10 ," $4,378.35 ",0
 3278-FSIXX , Female ,2,1,0, DSL ,0,0, Month-to-month , Mailed check , $45.25 , $74.20 ,0
 5813-UECBU , Male ,33,1,1, Fiber optic ,0,1, Month-to-month , Credit card (automatic) , $83.85 ," $2,716.30 ",1
 0328-GRPMV , Female ,1,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $70.10 , $70.10 ,1
 6726-WEXXK , Male ,27,1,1, Fiber optic ,1,1, One year , Electronic check , $85.90 ," $2,220.10 ",0
 4636-OLWOE , Male ,54,1,0, DSL ,0,1, One year , Electronic check , $61.00 ," $3,283.05 ",0
 4342-HENTK , Female ,2,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $70.65 , $142.35 ,1
 4685-ERGHK , Male ,57,1,1, Fiber optic ,0,0, One year , Electronic check , $86.90 ," $4,939.25 ",0
 0885-HMGPY , Male ,62,1,1, DSL ,1,1, Two year , Bank transfer (automatic) , $69.40 ," $4,237.50 ",0
 7208-PSIHR , Female ,70,1,1, Fiber optic ,0,1, Two year , Bank transfer (automatic) , $104.30 ," $7,188.50 ",0
 4012-ZTHBR , Female ,21,1,0, DSL ,0,0, Month-to-month , Electronic check , $44.95 , $926.25 ,0
 0489-WMEMG , Female ,23,1,0, DSL ,0,0, One year , Electronic check , $49.45 ," $1,119.35 ",0
 6956-SMUCM , Female ,3,1,0, Fiber optic ,1,1, Month-to-month , Credit card (automatic) , $99.00 , $287.40 ,1
 2985-FMWYF , Female ,23,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $93.50 ," $2,341.55 ",0
 3223-WZWJM , Male ,26,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $83.95 ," $2,254.20 ",1
 3422-GALYP , Male ,2,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $79.45 , $145.15 ,0
 9053-JZFKV , Male ,67,1,1, Fiber optic ,1,1, Two year , Credit card (automatic) , $116.20 ," $7,752.30 ",1
 2530-ENDWQ , Female ,71,1,1, Fiber optic ,0,0, Two year , Bank transfer (automatic) , $93.70 ," $6,585.35 ",1
 2890-WFBHU , Female ,59,1,1, DSL ,1,1, One year , Credit card (automatic) , $79.85 ," $4,786.10 ",0
 0327-WFZSY , Male ,39,1,1, Fiber optic ,0,1, One year , Electronic check , $100.00 ," $3,835.55 ",0
 0864-FVJNJ , Female ,64,1,1, Fiber optic ,1,1, One year , Electronic check , $113.35 ," $7,222.75 ",0
 7356-IWLFW , Male ,46,1,1, Fiber optic ,0,0, Month-to-month , Bank transfer (automatic) , $80.00 ," $3,769.70 ",0
 9541-PWTWO , Female ,52,1,1, DSL ,0,1, Two year , Bank transfer (automatic) , $80.95 ," $4,233.95 ",0
 7872-RDDLZ , Female ,67,1,1, DSL ,0,0, Month-to-month , Electronic check , $54.90 ," $3,725.50 ",0
 9250-WYPLL , Female ,5,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $75.55 , $413.65 ,1
 6308-CQRBU , Female ,71,1,1, Fiber optic ,0,1, Two year , Electronic check , $109.25 ," $7,707.70 ",0
 2754-XBHTB , Female ,9,1,0, Fiber optic ,0,0, Month-to-month , Bank transfer (automatic) , $77.65 , $714.15 ,1
 1597-LHYNC , Female ,26,1,1, Fiber optic ,1,0, Month-to-month , Electronic check , $95.00 ," $2,497.20 ",1
 0186-CAERR , Male ,71,1,1, Fiber optic ,1,1, One year , Bank transfer (automatic) , $116.30 ," $8,309.55 ",0
 5442-BHQNG , Female ,2,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $70.35 , $139.25 ,0
 3162-KKZXO , Female ,55,1,1, Fiber optic ,0,1, One year , Electronic check , $100.15 ," $5,409.75 ",0
 7055-VKGDA , Male ,54,1,0, Fiber optic ,1,0, One year , Credit card (automatic) , $105.40 ," $5,643.40 ",1
 0754-UKWQP , Male ,2,1,0, Fiber optic ,0,1, Month-to-month , Electronic check , $95.85 , $197.70 ,1
 8873-GLDMH , Female ,6,1,1, Fiber optic ,0,0, Month-to-month , Mailed check , $73.85 , $401.30 ,0
 5696-JVVQY , Female ,48,1,0, DSL ,1,1, Two year , Credit card (automatic) , $70.10 ," $3,238.40 ",0
 7493-TPUWZ , Male ,1,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $79.15 , $79.15 ,1
 8845-LWKGE , Female ,30,1,0, DSL ,0,1, One year , Electronic check , $64.50 ," $1,985.15 ",0
 8752-STIVR , Female ,4,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $79.00 , $303.15 ,1
 0691-NIKRI , Female ,40,1,1, Fiber optic ,0,1, One year , Credit card (automatic) , $105.95 ," $4,335.20 ",0
 5022-JNQEQ , Female ,9,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $75.85 , $647.50 ,0
 4558-FANTW , Female ,17,1,0, Fiber optic ,1,0, Month-to-month , Electronic check , $91.85 ," $1,574.45 ",1
 3736-BLEPA , Male ,28,1,0, Fiber optic ,0,0, One year , Bank transfer (automatic) , $91.25 ," $2,483.65 ",0
 4701-LKOZD , Female ,70,1,1, DSL ,1,1, Two year , Credit card (automatic) , $89.75 ," $6,367.20 ",0
 6603-QWSPR , Female ,46,1,0, Fiber optic ,0,1, Two year , Bank transfer (automatic) , $104.40 ," $4,904.20 ",0
 9921-QFQUL , Female ,23,1,1, Fiber optic ,0,1, Month-to-month , Mailed check , $90.15 ," $2,044.95 ",0
 4378-MYPGO , Male ,68,1,0, Fiber optic ,1,1, Two year , Bank transfer (automatic) , $105.25 ," $7,173.15 ",0
 8651-ENBZX , Female ,60,1,1, Fiber optic ,0,1, One year , Electronic check , $106.00 ," $6,441.40 ",1
 4129-LYCOI , Female ,67,1,1, Fiber optic ,0,0, Two year , Electronic check , $104.00 ," $7,039.05 ",0
 7798-JVXYM , Female ,14,1,0, DSL ,0,0, Month-to-month , Electronic check , $69.65 , $921.40 ,0
 8647-SDTWQ , Male ,57,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $74.30 ," $4,018.35 ",0
 2696-ECXKC , Female ,55,1,1, Fiber optic ,1,0, One year , Mailed check , $100.90 ," $5,448.60 ",0
 7623-TRNQN , Male ,1,1,0, DSL ,0,0, Month-to-month , Mailed check , $49.90 , $49.90 ,1
 3323-CPBWR , Male ,23,1,1, Fiber optic ,0,1, Month-to-month , Credit card (automatic) , $96.90 ," $2,085.45 ",0
 9330-IJWIO , Female ,13,1,1, Fiber optic ,1,0, Month-to-month , Electronic check , $100.35 ," $1,358.85 ",1
 3384-CTMSF , Male ,47,1,1, Fiber optic ,0,1, Month-to-month , Electronic check , $104.10 ," $5,135.15 ",0
 9286-DOJGF , Female ,38,1,1, Fiber optic ,0,0, Month-to-month , Bank transfer (automatic) , $74.95 ," $2,869.85 ",1
 6048-QBXKL , Female ,2,1,1, DSL ,0,0, Month-to-month , Credit card (automatic) , $56.55 , $118.25 ,0
 9661-MHUMO , Male ,1,1,0, DSL ,0,0, Month-to-month , Credit card (automatic) , $49.25 , $49.25 ,1
 7718-RXDGG , Male ,15,1,0, Fiber optic ,0,0, Month-to-month , Bank transfer (automatic) , $68.60 ," $1,108.60 ",0
 1025-FALIX , Female ,26,1,0, Fiber optic ,0,0, Month-to-month , Credit card (automatic) , $69.05 ," $1,815.65 ",0
 1842-EZJMK , Male ,50,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $103.70 ," $5,071.05 ",1
 2347-WKKAE , Male ,42,1,1, Fiber optic ,1,1, Month-to-month , Electronic check , $94.40 ," $4,014.60 ",0
 8735-DCXNF , Male ,10,1,0, DSL ,1,0, Month-to-month , Credit card (automatic) , $54.95 , $568.85 ,0
 3214-IYUUQ , Female ,61,1,0, Fiber optic ,1,0, One year , Bank transfer (automatic) , $93.70 ," $5,860.70 ",0
 1936-UAFEH , Female ,68,1,1, Fiber optic ,1,0, Two year , Credit card (automatic) , $110.25 ," $7,279.35 ",0
 3587-PMCOY , Male ,10,1,0, Fiber optic ,1,1, One year , Electronic check , $98.90 ," $1,064.95 ",0
 8079-XRJRS , Male ,65,1,1, Fiber optic ,1,1, One year , Electronic check , $89.75 ," $5,769.60 ",1
 1027-LKKQQ , Female ,72,1,0, DSL ,1,1, Two year , Bank transfer (automatic) , $80.45 ," $5,886.85 ",0
 7148-XZPHA , Male ,55,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $79.40 ," $4,238.45 ",0
 5309-TAIKL , Female ,7,1,0, DSL ,0,1, Month-to-month , Bank transfer (automatic) , $62.80 , $418.30 ,0
 6856-RAURS , Female ,2,1,1, Fiber optic ,0,0, Month-to-month , Mailed check , $74.90 , $136.05 ,0
 8778-LMWTJ , Female ,9,1,0, Fiber optic ,1,0, Month-to-month , Electronic check , $74.85 , $708.20 ,0
 8884-ADFVN , Male ,7,1,1, Fiber optic ,0,1, Month-to-month , Electronic check , $101.95 , $700.85 ,1
 2845-KDHVX , Female ,64,1,0, DSL ,0,1, Two year , Mailed check , $68.30 ," $4,378.80 ",0
 2720-WGKHP , Male ,2,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $94.00 , $181.70 ,1
 6734-FQAJX , Male ,67,1,0, Fiber optic ,1,0, Two year , Electronic check , $105.05 ," $7,171.70 ",0
 2869-ADAWR , Female ,45,1,1, Fiber optic ,0,0, Month-to-month , Credit card (automatic) , $89.30 ," $4,016.85 ",1
 0943-ZQPXH , Male ,44,1,0, Fiber optic ,0,1, Month-to-month , Bank transfer (automatic) , $92.95 ," $4,122.90 ",0
 9894-EZEWG , Female ,1,1,0, Fiber optic ,0,0, Month-to-month , Credit card (automatic) , $74.30 , $74.30 ,1
 0637-UBJRP , Male ,13,1,0, Fiber optic ,1,0, Month-to-month , Electronic check , $84.05 ," $1,095.30 ",1
 0940-OUQEC , Male ,10,1,1, Fiber optic ,0,0, Month-to-month , Bank transfer (automatic) , $80.70 , $788.80 ,1
 2378-VTKDH , Male ,65,1,1, Fiber optic ,0,1, Month-to-month , Electronic check , $104.35 ," $6,578.55 ",0
 8608-OZTLB , Male ,38,1,0, DSL ,1,1, One year , Electronic check , $74.05 ," $2,802.30 ",0
 0702-PGIBZ , Male ,4,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $101.70 , $364.55 ,1
 6656-GULJQ , Male ,72,1,1, DSL ,1,1, Two year , Credit card (automatic) , $83.55 ," $6,093.30 ",0
 9853-JFZDU , Female ,35,1,0, DSL ,0,0, Month-to-month , Electronic check , $56.85 ," $1,861.10 ",0
 6994-FGRHH , Male ,70,1,0, Fiber optic ,0,1, One year , Electronic check , $106.15 ," $7,475.10 ",0
 4000-VGMQP , Male ,38,1,1, DSL ,0,1, One year , Credit card (automatic) , $78.95 ," $2,862.55 ",0
 3466-RITXD , Male ,26,1,1, Fiber optic ,1,0, Month-to-month , Credit card (automatic) , $92.40 ," $2,349.80 ",0
 2680-XKKNJ , Female ,8,1,0, DSL ,1,0, One year , Bank transfer (automatic) , $58.20 , $469.25 ,0
 3058-HJCUY , Male ,41,1,1, Fiber optic ,0,1, One year , Electronic check , $102.60 ," $4,213.35 ",1
 2974-GGUXS , Female ,36,1,1, Fiber optic ,0,0, Month-to-month , Credit card (automatic) , $91.95 ," $3,301.05 ",0
 7994-XIRTR , Male ,54,1,0, DSL ,0,1, One year , Bank transfer (automatic) , $65.25 ," $3,529.95 ",0
 3259-FDWOY , Male ,71,1,1, Fiber optic ,0,1, Two year , Bank transfer (automatic) , $106.00 ," $7,723.70 ",1
 2101-RANCD , Female ,55,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $73.10 ," $4,144.90 ",0
 7921-BEPCI , Female ,72,1,1, DSL ,1,0, Two year , Bank transfer (automatic) , $59.75 ," $4,265.00 ",0
 0807-ZABDG , Female ,3,1,0, DSL ,1,0, Month-to-month , Mailed check , $55.10 , $154.65 ,1
 8510-TMWYB , Female ,54,1,1, DSL ,0,1, Two year , Bank transfer (automatic) , $59.80 ," $3,246.45 ",0
 3258-ZKPAI , Male ,72,1,1, Fiber optic ,1,1, Two year , Bank transfer (automatic) , $116.60 ," $8,337.45 ",0
 1428-IEDPR , Male ,52,1,1, Fiber optic ,1,1, Two year , Electronic check , $109.30 ," $5,731.40 ",0
 5298-GSTLM , Female ,60,1,1, Fiber optic ,1,0, One year , Bank transfer (automatic) , $101.40 ," $6,176.60 ",0
 6728-CZFEI , Female ,15,1,0, DSL ,0,0, One year , Mailed check , $56.15 , $931.90 ,0
 5748-RNCJT , Male ,69,1,1, Fiber optic ,0,1, Two year , Bank transfer (automatic) , $106.50 ," $7,348.80 ",1
 6121-TNHBO , Female ,63,1,1, DSL ,1,1, One year , Bank transfer (automatic) , $83.00 ," $5,243.05 ",0
 5119-NZPTV , Male ,2,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $70.10 , $141.65 ,0
 6519-ZHPXP , Female ,72,1,0, Fiber optic ,1,1, Two year , Bank transfer (automatic) , $108.30 ," $7,679.65 ",0
 7739-LAXOG , Female ,32,1,1, Fiber optic ,0,1, Month-to-month , Bank transfer (automatic) , $91.05 ," $2,954.50 ",1
 9776-CLUJA , Female ,51,1,1, Fiber optic ,1,0, Month-to-month , Electronic check , $77.50 ," $3,807.35 ",1
 2486-WYVVE , Male ,31,1,1, DSL ,0,1, One year , Mailed check , $79.30 ," $2,484.00 ",0
 3865-ZYKAD , Male ,69,1,1, Fiber optic ,1,0, Month-to-month , Credit card (automatic) , $84.90 ," $5,785.65 ",0
 1422-DGUBX , Male ,32,1,1, Fiber optic ,0,0, One year , Electronic check , $79.25 ," $2,619.15 ",0
 2999-AANRQ , Female ,21,1,0, DSL ,1,0, Two year , Credit card (automatic) , $71.05 ," $1,524.85 ",0
 8668-KNZTI , Male ,52,1,0, DSL ,1,1, One year , Electronic check , $53.75 ," $2,790.65 ",0
 3926-YZVVX , Female ,41,1,0, DSL ,0,0, One year , Bank transfer (automatic) , $50.05 ," $2,029.05 ",0
 2079-FBMZK , Female ,6,1,0, Fiber optic ,0,0, Month-to-month , Mailed check , $69.25 , $418.40 ,1
 6332-FBZRI , Male ,67,1,1, DSL ,1,1, One year , Credit card (automatic) , $69.35 ," $4,653.25 ",0
 8221-EQDGL , Male ,35,1,0, DSL ,1,1, Month-to-month , Mailed check , $61.00 ," $2,130.45 ",0
 6608-QQLVK , Male ,1,1,0, DSL ,0,1, Month-to-month , Electronic check , $50.50 , $50.50 ,1
 7560-QJAVJ , Female ,70,1,0, DSL ,1,1, Two year , Bank transfer (automatic) , $79.60 ," $5,589.45 ",0
 3551-HUAZH , Male ,1,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $74.40 , $74.40 ,1
 9137-UIYPG , Female ,35,1,0, Fiber optic ,1,1, Month-to-month , Electronic check , $106.90 ," $3,756.45 ",0
 2809-ZMYOQ , Female ,32,1,1, Fiber optic ,0,1, Month-to-month , Electronic check , $101.35 ," $3,334.90 ",0
 5084-OOVCJ , Female ,17,1,0, DSL ,1,0, Month-to-month , Credit card (automatic) , $55.35 , $920.50 ,0
 0254-WWRKD , Female ,67,1,0, DSL ,0,0, One year , Credit card (automatic) , $50.55 ," $3,431.75 ",0
 6302-JGYRJ , Male ,31,1,1, DSL ,0,0, One year , Mailed check , $79.45 ," $2,587.70 ",1
 5339-PXDVH , Male ,4,1,1, Fiber optic ,1,0, Month-to-month , Electronic check , $90.65 , $367.95 ,0
 2205-LPVGL , Male ,58,1,1, Fiber optic ,1,0, One year , Bank transfer (automatic) , $89.85 ," $5,125.75 ",0
 8782-NUUOL , Male ,60,1,0, DSL ,1,1, One year , Mailed check , $79.00 ," $4,801.10 ",0
 3685-YLCMQ , Male ,58,1,1, Fiber optic ,0,1, One year , Electronic check , $104.65 ," $6,219.60 ",1
 4868-AADLV , Male ,66,1,1, Fiber optic ,1,1, One year , Electronic check , $116.25 ," $7,862.25 ",0
 9529-OFXHY , Male ,15,1,1, Fiber optic ,1,0, Month-to-month , Bank transfer (automatic) , $87.75 ," $1,242.20 ",0
 8634-MPHTR , Male ,47,1,1, Fiber optic ,0,1, Month-to-month , Electronic check , $100.05 ," $4,871.05 ",1
 2669-QVCRG , Female ,41,1,1, Fiber optic ,1,0, Month-to-month , Credit card (automatic) , $81.30 ," $3,190.65 ",0
 9174-IHETN , Female ,50,1,0, Fiber optic ,0,0, Two year , Credit card (automatic) , $70.35 ," $3,533.60 ",0
 9644-UMGQA , Male ,6,1,0, DSL ,1,0, Month-to-month , Electronic check , $49.15 , $295.65 ,0
 8761-NSOBC , Male ,44,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $100.55 ," $4,398.15 ",1
 0419-YAAPX , Male ,49,1,0, Fiber optic ,0,0, Month-to-month , Credit card (automatic) , $85.30 ," $4,297.95 ",0
 8413-VONUO , Male ,2,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $95.65 , $167.30 ,1
 0872-CASZJ , Male ,59,1,1, DSL ,1,0, One year , Mailed check , $69.10 ," $4,096.90 ",0
 4726-DLWQN , Male ,50,1,1, DSL ,1,0, Month-to-month , Bank transfer (automatic) , $70.35 ," $3,454.60 ",0
 3094-JOJAI , Male ,18,1,1, Fiber optic ,0,0, Month-to-month , Mailed check , $74.15 ," $1,387.00 ",0
 9494-MRNYX , Male ,10,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $75.05 , $786.30 ,0
 2599-CZABP , Male ,14,1,0, DSL ,0,0, One year , Electronic check , $44.60 , $641.25 ,0
 4544-RXFMG , Male ,8,1,0, DSL ,0,0, One year , Mailed check , $43.45 , $345.50 ,0
 1150-FTQGN , Female ,60,1,1, Fiber optic ,1,0, One year , Bank transfer (automatic) , $94.15 ," $5,811.80 ",0
 9223-UCPVT , Female ,1,1,0, Fiber optic ,0,1, Month-to-month , Electronic check , $94.40 , $94.40 ,1
 5448-VWNAM , Female ,19,1,1, DSL ,1,0, Month-to-month , Mailed check , $75.90 ," $1,375.60 ",0
 1177-XZBJL , Male ,53,1,1, DSL ,1,0, One year , Bank transfer (automatic) , $64.15 ," $3,491.55 ",0
 3518-FSTWG , Male ,72,1,1, Fiber optic ,1,1, Two year , Bank transfer (automatic) , $109.55 ," $7,920.70 ",0
 9330-VOFSZ , Female ,60,1,1, Fiber optic ,0,1, Two year , Credit card (automatic) , $110.80 ," $6,640.70 ",0
 4351-QLCSU , Female ,1,1,0, DSL ,0,0, Month-to-month , Credit card (automatic) , $55.00 , $55.00 ,1
 0939-EREMR , Female ,13,1,0, DSL ,0,1, Month-to-month , Mailed check , $53.45 , $718.10 ,0
 9389-ACWBI , Female ,5,1,0, Fiber optic ,0,0, Month-to-month , Credit card (automatic) , $69.95 , $320.40 ,0
 5419-JPRRN , Male ,1,1,1, Fiber optic ,0,1, Month-to-month , Electronic check , $101.45 , $101.45 ,1
 3644-QXEHN , Male ,13,1,0, Fiber optic ,0,1, Month-to-month , Electronic check , $97.00 ," $1,334.45 ",0
 2911-IJORQ , Male ,37,1,1, DSL ,1,1, One year , Bank transfer (automatic) , $90.60 ," $3,358.65 ",0
 5921-NGYRH , Male ,64,1,0, Fiber optic ,1,0, Month-to-month , Mailed check , $73.55 ," $4,764.00 ",0
 2100-BDNSN , Female ,5,1,1, DSL ,0,1, Month-to-month , Bank transfer (automatic) , $67.95 , $350.30 ,1
 5998-DZLYR , Female ,61,1,1, Fiber optic ,0,0, Two year , Bank transfer (automatic) , $94.35 ," $5,703.00 ",0
 0488-GSLFR , Female ,1,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $69.50 , $69.50 ,1
 9728-FTTVZ , Female ,1,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $69.20 , $69.20 ,1
 7254-IQWOZ , Male ,1,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $69.65 , $69.65 ,1
 2474-BRUCM , Male ,40,1,1, Fiber optic ,1,0, Month-to-month , Electronic check , $101.85 ," $4,086.30 ",1
 4062-HBMOS , Male ,52,1,1, Fiber optic ,0,1, Month-to-month , Electronic check , $103.05 ," $5,364.80 ",0
 0742-NXBGR , Female ,1,1,0, Fiber optic ,0,1, Month-to-month , Electronic check , $82.30 , $82.30 ,1
 4753-PADAS , Female ,67,1,1, Fiber optic ,0,1, One year , Bank transfer (automatic) , $105.70 ," $6,816.95 ",0
 6103-QCKFX , Female ,44,1,0, DSL ,1,0, Month-to-month , Bank transfer (automatic) , $56.25 ," $2,419.55 ",0
 6110-OHIHY , Male ,3,1,0, Fiber optic ,0,0, Month-to-month , Electronic check , $79.25 , $267.60 ,1
 7018-FPXHH , Male ,56,1,0, DSL ,1,1, Two year , Bank transfer (automatic) , $59.80 ," $3,457.45 ",0
 5889-LFOLL , Female ,13,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $84.60 ," $1,115.20 ",1
 5708-EVONK , Female ,58,1,1, Fiber optic ,1,0, Month-to-month , Bank transfer (automatic) , $93.40 ," $5,435.60 ",1
 8708-XPXHZ , Female ,42,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $94.20 ," $4,186.30 ",1
 0572-ZJKLT , Female ,46,1,1, Fiber optic ,1,1, Two year , Mailed check , $99.65 ," $4,630.20 ",0
 5135-RDDQL , Female ,63,1,0, DSL ,1,0, Two year , Bank transfer (automatic) , $50.65 ," $3,221.25 ",0
 1353-LJWEM , Male ,11,1,0, DSL ,0,1, Month-to-month , Electronic check , $60.90 , $688.50 ,0
 1794-SWWKL , Male ,15,1,1, DSL ,0,1, Month-to-month , Bank transfer (automatic) , $59.65 , $867.10 ,0
 6876-ADESB , Male ,1,1,0, DSL ,0,1, Month-to-month , Electronic check , $48.95 , $48.95 ,1
 9332-GYWLO , Female ,6,1,0, DSL ,0,0, Month-to-month , Electronic check , $54.85 , $355.10 ,0
 1963-SVUCV , Male ,1,1,0, DSL ,0,0, Month-to-month , Electronic check , $45.30 , $45.30 ,1
 4184-VODJZ , Male ,63,1,1, Fiber optic ,0,0, One year , Electronic check , $91.35 ," $5,764.70 ",0
 0220-EBGCE , Male ,2,1,0, Fiber optic ,0,1, Month-to-month , Electronic check , $85.85 , $167.30 ,1
 2754-VDLTR , Male ,10,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $95.20 , $930.40 ,1
 3190-XFANI , Male ,49,1,1, Fiber optic ,0,0, One year , Bank transfer (automatic) , $100.60 ," $5,069.65 ",1
 7551-DACSP , Male ,6,1,0, DSL ,0,1, Month-to-month , Mailed check , $55.30 , $324.25 ,1
 7235-NXZCP , Male ,2,1,1, Fiber optic ,0,0, Month-to-month , Mailed check , $74.85 , $156.40 ,1
 4923-ADWXJ , Female ,25,1,0, DSL ,0,0, Month-to-month , Bank transfer (automatic) , $65.80 ," $1,679.65 ",0
 1104-TNLZA , Male ,28,1,1, Fiber optic ,0,0, Month-to-month , Electronic check , $105.80 ," $2,998.00 ",0
 5195-KPUNQ , Female ,53,1,0, Fiber optic ,1,0, One year , Mailed check , $96.75 ," $5,206.55 ",0
 0520-FDVVT , Male ,35,1,0, Fiber optic ,0,1, One year , Bank transfer (automatic) , $102.35 ," $3,626.10 ",1
 1444-VVSGW , Male ,70,1,1, Fiber optic ,1,1, One year , Credit card (automatic) , $115.65 ," $7,968.85 ",1
 5712-PTIWW , Male ,2,1,0, Fiber optic ,0,1, Month-to-month , Electronic check , $79.85 , $152.45 ,1
 5949-HGVJL , Female ,26,1,0, DSL ,0,0, Month-to-month , Electronic check , $73.05 ," $1,959.50 ",0
 5203-XEHAX , Female ,34,1,0, DSL ,1,0, One year , Electronic check , $64.35 ," $2,053.05 ",0
 3315-TOTBP , Male ,15,1,1, Fiber optic ,0,0, Month-to-month , Mailed check , $76.00 ," $1,130.85 ",1
 8050-XGRVL , Female ,62,1,0, DSL ,1,1, One year , Credit card (automatic) , $54.75 ," $3,425.35 ",0
 6661-HBGWL , Female ,42,1,1, Fiber optic ,0,1, Month-to-month , Bank transfer (automatic) , $104.75 ," $4,323.45 ",1
 1518-VOWAV , Female ,9,1,0, DSL ,1,0, Month-to-month , Electronic check , $74.65 , $703.55 ,1
 9828-QHFBK , Male ,24,1,0, DSL ,1,0, Month-to-month , Electronic check , $51.15 ," $1,275.70 ",0
 5012-YSPJJ , Male ,31,1,0, DSL ,0,1, Month-to-month , Mailed check , $54.35 ," $1,647.00 ",0
 5909-ECHUI , Female ,1,1,0, DSL ,0,0, Month-to-month , Electronic check , $56.25 , $56.25 ,1
 1309-BXVOQ , Male ,21,1,1, Fiber optic ,0,1, Month-to-month , Electronic check , $106.10 ," $2,249.95 ",1
 6728-VOIFY , Female ,63,1,0, Fiber optic ,0,0, One year , Electronic check , $96.00 ," $6,109.75 ",0
 9317-WZPGV , Female ,2,1,0, Fiber optic ,0,0, Month-to-month , Bank transfer (automatic) , $79.75 , $159.40 ,1
